name,phone,categories,location,state_name,website,yellowpages_url
Taco Bell,(812) 752-4551,"Fast Food Restaurants,Mexican Restaurants,Restaurants","1153 W Mcclain Ave, Scottsburg, IN 47170",Indiana,https://locations.tacobell.com/in/scottsburg/1153-west-mcclain-ave-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=026927&utm_content=website&y_source=1_NjE0NjkwMy01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.yellowpages.com/scottsburg-in/mip/taco-bell-14233337
El Nopalito Restaurant,(812) 738-4377,"Mexican Restaurants,Restaurants","1506 N Old Highway 135, Corydon, IN 47112",Indiana,http://elnopalmex.com,https://www.yellowpages.com/corydon-in/mip/el-nopalito-restaurant-13488249
Yen Ching,(317) 228-0868,"Chinese Restaurants,Caterers,Restaurants","9150 Michigan Rd, Indianapolis, IN 46268",Indiana,http://yenchingindy.com,https://www.yellowpages.com/indianapolis-in/mip/yen-ching-13151623
O'Charley's,(812) 479-6632,"American Restaurants,Family Style Restaurants,Restaurants,Steak Houses,Take Out Restaurants","7301 E Indiana St, Evansville, IN 47715",Indiana,http://www.ocharleys.com,https://www.yellowpages.com/evansville-in/mip/ocharleys-13030170
Empire Express,(574) 255-8888,"Chinese Restaurants,Restaurants","328 N Bittersweet Rd, Mishawaka, IN 46544",Indiana,,https://www.yellowpages.com/mishawaka-in/mip/empire-express-13136414
Benjamins,(765) 569-5645,"American Restaurants,Restaurants","605 E Ohio St, Rockville, IN 47872",Indiana,,https://www.yellowpages.com/rockville-in/mip/benjamins-13131519
Good Time Charlie's,(219) 933-9267,"Taverns,Bars,Beer & Ale,Restaurants","6023 Calumet Ave, Hammond, IN 46320",Indiana,,https://www.yellowpages.com/hammond-in/mip/good-time-charlies-13020847
North Side Carry Out,(260) 569-9888,"Take Out Restaurants,Restaurants","598 N Cass St, Wabash, IN 46992",Indiana,,https://www.yellowpages.com/wabash-in/mip/north-side-carry-out-13020721
Great Wall,(812) 482-9255,"Banquet Halls & Reception Facilities,Restaurants","272 Brucke Strasse, Jasper, IN 47546",Indiana,,https://www.yellowpages.com/jasper-in/mip/great-wall-13362997
Subway,(219) 886-1692,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants","1200 Broadway, Gary, IN 46407",Indiana,http://www.subway.com,https://www.yellowpages.com/gary-in/mip/subway-1332932
Abuelo's,(317) 876-0250,"Mexican Restaurants,Caterers,Restaurants","5910 W 86th St, Indianapolis, IN 46278",Indiana,http://www.abuelos.com,https://www.yellowpages.com/indianapolis-in/mip/abuelos-13012800
Cali Fine Foods,(812) 591-3407,Restaurants,"9022 W County Road 1200 S, Westport, IN 47283",Indiana,,https://www.yellowpages.com/westport-in/mip/cali-fine-foods-13020372
Ritz Lounge,(317) 923-4139,"Taverns,Cocktail Lounges,Restaurants","2628 N Harding St, Indianapolis, IN 46208",Indiana,http://ritzcarlton.com,https://www.yellowpages.com/indianapolis-in/mip/ritz-lounge-13342758
Sharks of East Chicago Inc,(219) 397-9000,Restaurants,"4856 Indianapolis Blvd, East Chicago, IN 46312",Indiana,,https://www.yellowpages.com/east-chicago-in/mip/sharks-of-east-chicago-inc-1333273
Steak 'n Shake,(765) 359-0802,"American Restaurants,Fast Food Restaurants,Restaurants","1640 S Us Highway 231, Crawfordsville, IN 47933",Indiana,http://www.steaknshake.com/locations/23955-steak-n-shake-us-highway-231-crawfordsville,https://www.yellowpages.com/crawfordsville-in/mip/steak-n-shake-13330670
Frankie's Village Restaurant,(219) 345-2333,"American Restaurants,Family Style Restaurants,Restaurants,Take Out Restaurants","10073 N State Road 55, Demotte, IN 46310",Indiana,https://www.facebook.com/frankiesvillagerest,https://www.yellowpages.com/demotte-in/mip/frankies-village-restaurant-13346928
McDonald's,(574) 291-8838,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants,Take Out Restaurants","4711 Miami St, South Bend, IN 46614",Indiana,https://www.mcdonalds.com/us/en-us/location/in/south-bend/4711-s-miami/3597.html?cid=RF:YXT:RoN::Clicks,https://www.yellowpages.com/south-bend-in/mip/mcdonalds-13324857
Great China Buffet,(317) 784-1328,"Chinese Restaurants,Asian Restaurants,Buffet Restaurants,Restaurants","3915 Madison Ave Ste 1, Indianapolis, IN 46227",Indiana,http://www.great-china-buffet.com,https://www.yellowpages.com/indianapolis-in/mip/great-china-buffet-1332796
Rosewood Family Restaurant,(219) 763-2282,"American Restaurants,Banquet Halls & Reception Facilities,Bar & Grills,Bars,Caterers,Continental Restaurants,Family Style Restaurants,Restaurants,Taverns","367 W Us Highway 6, Valparaiso, IN 46385",Indiana,http://www.rosewoodfamilyrestaurants.com,https://www.yellowpages.com/valparaiso-in/mip/rosewood-family-restaurant-13321827
Cafe Patachou,(317) 815-0765,"American Restaurants,Caterers,Coffee Shops,Restaurants,Sandwich Shops,Take Out Restaurants","8691 River Crossing Blvd, Indianapolis, IN 46240",Indiana,http://www.cafepatachou.com,https://www.yellowpages.com/indianapolis-in/mip/cafe-patachou-13313714
Wendy's,(219) 763-3096,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants","2675 Willowcreek Rd, Portage, IN 46368",Indiana,https://locations.wendys.com/united-states/in/portage/2675-willowcreek,https://www.yellowpages.com/portage-in/mip/wendys-13322477
Green Star Cafe,(574) 287-9606,"Coffee Shops,Restaurants","1605 Miami St, South Bend, IN 46613",Indiana,,https://www.yellowpages.com/south-bend-in/mip/green-star-cafe-13312125
Pizza Hut,(574) 269-6650,"Pizza,Fast Food Restaurants,Restaurants,Take Out Restaurants","3314 Lake City Hwy, Warsaw, IN 46580",Indiana,https://locations.pizzahut.com/in/warsaw/3314-lake-city-hwy?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=296395,https://www.yellowpages.com/warsaw-in/mip/pizza-hut-13320728
Pizza Hut,(765) 654-8748,"Pizza,Fast Food Restaurants,Restaurants,Take Out Restaurants","1503 E Wabash St, Frankfort, IN 46041",Indiana,https://locations.pizzahut.com/in/frankfort/1503-e-wabash-st?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=282464,https://www.yellowpages.com/frankfort-in/mip/pizza-hut-1332059
Cindy's Diner,(260) 422-1957,"American Restaurants,Coffee Shops,Hamburgers & Hot Dogs,Restaurants","230 W Berry St, Fort Wayne, IN 46802",Indiana,http://www.facebook.com/pages/Cindys-Diner/273842097420,https://www.yellowpages.com/fort-wayne-in/mip/cindys-diner-13328095
Mickey's Inc,(219) 362-1826,"Bar & Grills,Bars,Restaurants,Taverns","501 Tipton St, La Porte, IN 46350",Indiana,,https://www.yellowpages.com/la-porte-in/mip/mickeys-inc-13307363
Good N Plenty,(219) 931-6400,Restaurants,"4726 Calumet Ave, Hammond, IN 46327",Indiana,http://www.goodnplenty.com,https://www.yellowpages.com/hammond-in/mip/good-n-plenty-13318681
Dairy Queen Grill & Chill,(260) 493-1030,"Fast Food Restaurants,Dessert Restaurants,Hamburgers & Hot Dogs,Ice Cream & Frozen Desserts,Restaurants","1410 State Road 930 E, New Haven, IN 46774",Indiana,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1&store-id=3043&y_source=1_ODk5Nzc5OS01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.yellowpages.com/new-haven-in/mip/dairy-queen-grill-chill-13313211
Indiana Deli & Catering Co,(219) 324-3383,"Caterers,Bartending Service,Delicatessens,Restaurants,Take Out Restaurants","805 Indiana Ave, La Porte, IN 46350",Indiana,,https://www.yellowpages.com/la-porte-in/mip/indiana-deli-catering-co-13292340
Depot Diner,(812) 851-3051,"Coffee Shops,American Restaurants,Restaurants","232 S Main St, Griffin, IN 47616",Indiana,,https://www.yellowpages.com/griffin-in/mip/depot-diner-13292065
Armans Restaurant,(219) 938-3334,"Family Style Restaurants,Restaurants,Take Out Restaurants","5875 Melton Rd, Gary, IN 46403",Indiana,,https://www.yellowpages.com/gary-in/mip/armans-restaurant-13305135
Anyetsang's Little Tibet,(812) 331-0122,"Asian Restaurants,Caterers,Chinese Restaurants,Family Style Restaurants,Fine Dining Restaurants,Restaurants,Thai Restaurants","415 E 4th St, Bloomington, IN 47408",Indiana,http://www.anyetsangs.com,https://www.yellowpages.com/bloomington-in/mip/anyetsangs-little-tibet-1329676
Maria's Family Restaurant,(574) 268-0600,"American Restaurants,Restaurants,Take Out Restaurants","3865 Lake City Hwy Ste F, Warsaw, IN 46580",Indiana,,https://www.yellowpages.com/warsaw-in/mip/marias-family-restaurant-13296852
Old Country Buffet,(219) 924-9872,"Buffet Restaurants,Family Style Restaurants,Home Cooking Restaurants,Restaurants","10445 Indianapolis Blvd, Highland, IN 46322",Indiana,,https://www.yellowpages.com/highland-in/mip/old-country-buffet-13263783
China Buffet,(260) 868-1888,Restaurants,"225 S Broadway St, Butler, IN 46721",Indiana,,https://www.yellowpages.com/butler-in/mip/china-buffet-13269515
Angelo's Family Restaurant,(574) 299-9614,"Family Style Restaurants,Caterers,Restaurants,Take Out Restaurants",,Indiana,,https://www.yellowpages.com/nationwide/mip/angelos-family-restaurant-13289289
McDonald's,(219) 362-5819,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants,Take Out Restaurants","164 Pine Lake Rd, La Porte, IN 46350",Indiana,https://www.mcdonalds.com/us/en-us/location/in/la-porte/164-pine-lake-rd/1864.html?cid=RF:YXT:RoN::Clicks,https://www.yellowpages.com/la-porte-in/mip/mcdonalds-13306414
Rooster Tail Saloon,(765) 216-6454,"Taverns,Bar & Grills,Bars,Restaurants","3426 N Broadway Ave, Muncie, IN 47303",Indiana,https://rooster-tail-saloon.business.site,https://www.yellowpages.com/muncie-in/mip/rooster-tail-saloon-13278742
Deli Smoothies and More,(574) 389-3010,"Delicatessens,Restaurants","23672 Old Us 20, Elkhart, IN 46516",Indiana,,https://www.yellowpages.com/elkhart-in/mip/deli-smoothies-and-more-1326587
Bruno's Pizza,(574) 273-3890,"Pizza,Italian Restaurants,Restaurants,Take Out Restaurants","119 N Dixie Way, South Bend, IN 46637",Indiana,http://www.brunospizza.com,https://www.yellowpages.com/south-bend-in/mip/brunos-pizza-1325894
Peking Chinese Restaurant,(812) 526-5288,"Chinese Restaurants,Family Style Restaurants,Restaurants","126 E Main Cross St, Edinburgh, IN 46124",Indiana,,https://www.yellowpages.com/edinburgh-in/mip/peking-chinese-restaurant-13003131
Great Wall Chinese Restaurant,(219) 795-9863,Restaurants,"938 W 81st Ave, Merrillville, IN 46410",Indiana,,https://www.yellowpages.com/merrillville-in/mip/great-wall-chinese-restaurant-13005427
Black Angus Steakhouse,(812) 235-5549,"Steak Houses,American Restaurants,Restaurants","502 S 3rd St, Terre Haute, IN 47807",Indiana,http://www.jfordsblackangus.com,https://www.yellowpages.com/terre-haute-in/mip/black-angus-steakhouse-12993615
El Rodeo Mexican Restaurant,(317) 823-5167,"Take Out Restaurants,Restaurants","11677 Fox Rd, Indianapolis, IN 46236",Indiana,,https://www.yellowpages.com/indianapolis-in/mip/el-rodeo-mexican-restaurant-1298009
Baja Peninsula,(765) 463-4327,Restaurants,"1904 Us Highway 52 W, West Lafayette, IN 47906",Indiana,,https://www.yellowpages.com/west-lafayette-in/mip/baja-peninsula-12959306
Dunaways Palazzo Ossigeno,(317) 638-7663,Restaurants,"351 S East St, Indianapolis, IN 46204",Indiana,http://www.dunaways.com,https://www.yellowpages.com/indianapolis-in/mip/dunaways-palazzo-ossigeno-12994894
Cross-Eyed Cricket,(812) 422-6464,"American Restaurants,Coffee Shops,Restaurants","2101 W Lloyd Expy, Evansville, IN 47712",Indiana,http://crosseyedcricketrestaurant.com,https://www.yellowpages.com/evansville-in/mip/cross-eyed-cricket-13004476
Samira Restaurant,(812) 331-3761,"Middle Eastern Restaurants,Caterers,Family Style Restaurants,Indian Restaurants,Mediterranean Restaurants,Restaurants","100 W 6th St, Bloomington, IN 47404",Indiana,http://www.facebook.com/Samiras-Restaurant-256435821082807,https://www.yellowpages.com/bloomington-in/mip/samira-restaurant-12999937
Penguin Point,(574) 533-6222,"Fast Food Restaurants,American Restaurants,Family Style Restaurants,Restaurants","601 E Madison St, Goshen, IN 46526",Indiana,http://www.penguinpoint.com,https://www.yellowpages.com/goshen-in/mip/penguin-point-13000290
Bravo Cucina Italiana,(317) 879-1444,"Italian Restaurants,Family Style Restaurants,Restaurants","2658 Lake Circle Dr, Indianapolis, IN 46268",Indiana,http://www.bravoitalian.com,https://www.yellowpages.com/indianapolis-in/mip/bravo-cucina-italiana-12943024
Taqueria Jalisco,(317) 328-4333,"Mexican Restaurants,Restaurants","3648 N High School Rd, Indianapolis, IN 46224",Indiana,http://taqueria-jalisco.com,https://www.yellowpages.com/indianapolis-in/mip/taqueria-jalisco-12949101
Charlie Tuna's Tap,(219) 397-4709,"Bar & Grills,Bars,Restaurants","3802 Parrish Ave, East Chicago, IN 46312",Indiana,http://edelweiss-lodge.com,https://www.yellowpages.com/east-chicago-in/mip/charlie-tunas-tap-12970163
Winkler's Natural Food,(812) 482-5115,"Health Food Restaurants,Restaurants","1102 Newton St, Jasper, IN 47546",Indiana,,https://www.yellowpages.com/jasper-in/mip/winklers-natural-food-12916971
Great Wall Chinese Restaurant,(812) 379-4398,"Chinese Restaurants,Asian Restaurants,Chinese Grocery Stores,Restaurants,Take Out Restaurants","1289 N National Rd, Columbus, IN 47201",Indiana,http://www.greatwallbedford.com,https://www.yellowpages.com/columbus-in/mip/great-wall-chinese-restaurant-12979038
Vesuvios Pizza,(574) 522-8242,"Pizza,Restaurants","131 Middleton Run Rd, Elkhart, IN 46516",Indiana,,https://www.yellowpages.com/elkhart-in/mip/vesuvios-pizza-12928349
Taco Bell,(219) 942-5409,"Fast Food Restaurants,Mexican Restaurants,Restaurants","4681 W 61st Ave, Hobart, IN 46342",Indiana,https://locations.tacobell.com/in/hobart/4681-west-61st-avenue.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=019752&utm_content=website&y_source=1_NjE0MzM5MS01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.yellowpages.com/hobart-in/mip/taco-bell-12935838
Dairy Queen Grill & Chill,(574) 533-4558,"Fast Food Restaurants,Dessert Restaurants,Hamburgers & Hot Dogs,Ice Cream & Frozen Desserts,Restaurants","822 Lincolnway E, Goshen, IN 46526",Indiana,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1&store-id=1668&y_source=1_ODk5Njc0MS01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.yellowpages.com/goshen-in/mip/dairy-queen-grill-chill-12942625
Grindstone Charley's,(317) 481-1870,"Steak Houses,American Restaurants,Caterers,Restaurants,Seafood Restaurants","5822 Crawfordsville Rd, Indianapolis, IN 46224",Indiana,http://www.grindstonesrestaurantandpub.com,https://www.yellowpages.com/indianapolis-in/mip/grindstone-charleys-12921660
El Arriero,(574) 268-9200,"Mexican Restaurants,Bar & Grills,Restaurants,Take Out Restaurants,Taverns","819 N Detroit St, Warsaw, IN 46580",Indiana,https://www.facebook.com/pages/El-Arriero-Mexican-Restr/231839806829397,https://www.yellowpages.com/warsaw-in/mip/el-arriero-12916042
Jinny's Cafe,(260) 997-8300,"Coffee & Espresso Restaurants,Coffee Shops,Restaurants,Take Out Restaurants","305 N Hendricks St, Bryant, IN 47326",Indiana,,https://www.yellowpages.com/bryant-in/mip/jinnys-cafe-1291961
Tasty House Restaurant,(812) 896-0900,Restaurants,"507 S Main St, Salem, IN 47167",Indiana,,https://www.yellowpages.com/salem-in/mip/tasty-house-restaurant-1289275
Snikkers & Peanuts,(812) 934-2201,"Caterers,Restaurants","101 N Main St, Batesville, IN 47006",Indiana,http://snikkersandpeanuts.wix.com/snikkersandpeanuts,https://www.yellowpages.com/batesville-in/mip/snikkers-peanuts-12896866
Dairy Queen (Treat),(219) 762-4055,"Fast Food Restaurants,Dessert Restaurants,Hamburgers & Hot Dogs,Ice Cream & Frozen Desserts,Restaurants","6255 Central Ave, Portage, IN 46368",Indiana,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1&store-id=915&y_source=1_ODk5NjkxOC01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.yellowpages.com/portage-in/mip/dairy-queen-treat-12905397
Pizza King of Mooresville,(317) 831-6868,"Pizza,Restaurants","270 N Monroe St, Mooresville, IN 46158",Indiana,http://www.pizzakingmooresville.com,https://www.yellowpages.com/mooresville-in/mip/pizza-king-of-mooresville-12903959
Subway,(317) 637-0303,"Fast Food Restaurants,American Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants","3302 W 16th St, Indianapolis, IN 46222",Indiana,https://restaurants.subway.com/united-states/in/indianapolis/3302-w-16th-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=7326&utm_campaign=evergreen-2020&y_source=1_MTQ5MTUzODAtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,https://www.yellowpages.com/indianapolis-in/mip/subway-1324956
523 Tap & Grill,(574) 523-1523,"Bar & Grills,Asian Restaurants,Bars,Hamburgers & Hot Dogs,Italian Restaurants,Night Clubs,Restaurants,Seafood Restaurants,Steak Houses,Take Out Restaurants,Taverns","523 S Main St, Elkhart, IN 46516",Indiana,http://www.523tapandgrill.com,https://www.yellowpages.com/elkhart-in/mip/523-tap-grill-12895455
Mona's Restaurant,(765) 934-3541,"Family Style Restaurants,Restaurants","116 S 1st St, Van Buren, IN 46991",Indiana,,https://www.yellowpages.com/van-buren-in/mip/monas-restaurant-13244563
Pizza King,(812) 546-4094,"Pizza,Restaurants","312 Jackson St, Hope, IN 47246",Indiana,http://www.ringtheking.com,https://www.yellowpages.com/hope-in/mip/pizza-king-13229368
Pizza Hut,(812) 723-4600,"Pizza,Fast Food Restaurants,Restaurants,Take Out Restaurants","407 SW 1st St, Paoli, IN 47454",Indiana,https://locations.pizzahut.com/in/paoli/407-sw-first-street?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=293125,https://www.yellowpages.com/paoli-in/mip/pizza-hut-1324963
Burger King,(317) 783-4270,"Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants","4210 Kildeer Dr, Indianapolis, IN 46237",Indiana,https://burgerking.com/store-locator/store/restaurant_4261,https://www.yellowpages.com/indianapolis-in/mip/burger-king-1322042
Hunters Hideaway Inc,(574) 773-7121,"Sports Bars,Bars,Brew Pubs,Night Clubs,Restaurants","153 S Main St, Nappanee, IN 46550",Indiana,http://www.facebook.com/Hunters-Hideaway-Bar-and-Grill-581515501875273,https://www.yellowpages.com/nappanee-in/mip/hunters-hideaway-inc-13257339
Flamingo Pizza of Miller,(219) 938-0323,"Pizza,American Restaurants,Bars,Caterers,Restaurants,Take Out Restaurants","8341 Locust Ave, Gary, IN 46403",Indiana,,https://www.yellowpages.com/gary-in/mip/flamingo-pizza-of-miller-1324198
Frankie's,(765) 396-2222,"Pizza,Restaurants","17160 N State Road 3N, Eaton, IN 47338",Indiana,,https://www.yellowpages.com/eaton-in/mip/frankies-13214067
Bajio Mexican Grill,(812) 331-2005,"Mexican Restaurants,Restaurants","3304 W 3rd St, Bloomington, IN 47404",Indiana,,https://www.yellowpages.com/bloomington-in/mip/bajio-mexican-grill-13241434
Roscoe's Tacos,(317) 859-0043,"Mexican Restaurants,American Restaurants,Caterers,Latin American Restaurants,Restaurants,Take Out Restaurants","642 S Madison Ave, Greenwood, IN 46142",Indiana,http://www.roscoestacos.com,https://www.yellowpages.com/greenwood-in/mip/roscoes-tacos-13228620
